job_id,experiment,algorithm,task_load,scenario_id,scenario_index,layout_sha256,status,started_utc,elapsed_wall_s,worker_slot,cpu_affinity,worker_console_mode,allocator_implementation,planning_horizon_policy,bundle_length,commitment_horizon,dga_iterations_per_trigger,all_robots_unmoved,maximum_robot_call_time_ms,maximum_robot_call_time_ns,mean_robot_call_time_ms,mean_robot_call_time_ns,robot_count,simulated_time_before_movement_s,team_summed_call_time_ms,team_summed_call_time_ns
experiment1__cbaa__t10_s087,experiment1,CBAA,10,t10_s087,87,367f597c0f9592eb4e0bcb1932ad7e097fff4ad27d82da99b509b721963b9816,completed,2026-08-31T20:58:39+00:00,0.0026105998549610376,6,unsupported,,,,,,,True,0.3849,384900,0.355325,355325.0,4,0.0,1.4213,1421300
experiment1__cbaa__t10_s088,experiment1,CBAA,10,t10_s088,88,8bba85aa7387e47c4e14b8f9f88f9b93d65c50c376191c9487b4769da53f7de2,completed,2026-08-31T20:58:40+00:00,0.00258120009675622,10,unsupported,,,,,,,True,0.3992,399200,0.34775,347750.0,4,0.0,1.391,1391000
experiment1__cbaa__t10_s089,experiment1,CBAA,10,t10_s089,89,10e383abe618236546b158595b5336d3bdc0f6db527f3d541e8a695f943469c9,completed,2026-08-31T20:58:40+00:00,0.0024506000336259604,2,unsupported,,,,,,,True,0.6259,625900,0.349125,349125.0,4,0.0,1.3965,1396500
experiment1__cbaa__t10_s090,experiment1,CBAA,10,t10_s090,90,cf89ed3e395c1ac5db6a9240053d569497b074677fca6c4991c3eef3bbab2eb7,completed,2026-08-31T20:58:40+00:00,0.002251999918371439,0,unsupported,,,,,,,True,0.3372,337200,0.309175,309175.0,4,0.0,1.2367,1236700
experiment1__cbaa__t10_s091,experiment1,CBAA,10,t10_s091,91,ab099dd1dfe2acd5447797f8b22f220b4a8d825d456cbd0cb0b3c89c2234049b,completed,2026-08-31T20:58:40+00:00,0.002160100033506751,3,unsupported,,,,,,,True,0.3462,346200,0.294525,294525.0,4,0.0,1.1781,1178100
experiment1__cbaa__t10_s092,experiment1,CBAA,10,t10_s092,92,6befbcf5b11304db8a7cdcd325fbc162de675ee1e04e8b8857d9f07543cbed28,completed,2026-08-31T20:58:40+00:00,0.002584700006991625,9,unsupported,,,,,,,True,0.3588,358800,0.265175,265175.0,4,0.0,1.0607,1060700
experiment1__cbaa__t10_s093,experiment1,CBAA,10,t10_s093,93,d003435771c367c647e5423ce4a3cdf18f41625b6e1d94a2563d331533645baa,completed,2026-08-31T20:58:40+00:00,0.0023641001898795366,5,unsupported,,,,,,,True,0.3472,347200,0.3067,306700.0,4,0.0,1.2268,1226800
experiment1__cbaa__t10_s094,experiment1,CBAA,10,t10_s094,94,2be5a4bd44dff1395e939f23510abc9baeb3e2633a494474203313cbd6befe5a,completed,2026-08-31T20:58:40+00:00,0.0025741001591086388,11,unsupported,,,,,,,True,0.5608,560800,0.302475,302475.0,4,0.0,1.2099,1209900
experiment1__cbaa__t10_s095,experiment1,CBAA,10,t10_s095,95,6a69654ab0dfe2ae02a38d1606036c5b87c22c21b857ac620402a949bac71b4a,completed,2026-08-31T20:58:40+00:00,0.0017574999947100878,8,unsupported,,,,,,,True,0.2326,232600,0.184675,184675.0,4,0.0,0.7387,738700
experiment1__cbaa__t10_s096,experiment1,CBAA,10,t10_s096,96,1b6ca163a05658a419912dc08fb3393eca8019f5e83b726948872fafb02243d8,completed,2026-08-31T20:58:43+00:00,0.002337800106033683,1,unsupported,,,,,,,True,0.2903,290300,0.27475,274750.0,4,0.0,1.099,1099000
experiment1__cbaa__t10_s097,experiment1,CBAA,10,t10_s097,97,b25c007dde5f9432a7b5cc5bef22b8a4a00479ebddc1b508fdae780bf49e793e,completed,2026-08-31T20:58:43+00:00,0.002616999903693795,7,unsupported,,,,,,,True,0.3646,364600,0.292775,292775.0,4,0.0,1.1711,1171100
experiment1__cbaa__t10_s098,experiment1,CBAA,10,t10_s098,98,01da2a78de7b12e675cc844326354796a924175c04ff44966a54048dd1a4e278,completed,2026-08-31T20:58:43+00:00,0.002149800071492791,4,unsupported,,,,,,,True,0.3498,349800,0.28245,282450.0,4,0.0,1.1298,1129800
experiment1__cbaa__t10_s099,experiment1,CBAA,10,t10_s099,99,86c65bf0e6ff60f1d805d4767fc74081c00e56c51738a5f3d2efdd04d7e9a56f,completed,2026-08-31T20:58:43+00:00,0.002110700123012066,6,unsupported,,,,,,,True,0.3207,320700,0.270775,270775.0,4,0.0,1.0831,1083100
experiment1__acbba__t10_s000,experiment1,ACBBA,10,t10_s000,0,43cfb3f4942d18738c2651c9f7b9f6361b9cec9dba15e9021473e06f2539a412,completed,2026-08-31T20:58:44+00:00,0.0032199001871049404,10,unsupported,,,,2,,,True,0.612,612000,0.532025,532025.0,4,0.0,2.1281,2128100
experiment1__acbba__t10_s001,experiment1,ACBBA,10,t10_s001,1,4cdbd6f6d1efcaf1f1d4230aba30b12101faf154d6efc965c22b4738ba6f716b,completed,2026-08-31T20:58:44+00:00,0.0031620000954717398,2,unsupported,,,,2,,,True,0.6104,610400,0.521675,521675.0,4,0.0,2.0867,2086700
experiment1__acbba__t10_s002,experiment1,ACBBA,10,t10_s002,2,19119b32ee654f6f91dc5ff65ca709d52809a5469341e3e5424d82bf7639456a,completed,2026-08-31T20:58:44+00:00,0.0042224000208079815,0,unsupported,,,,2,,,True,0.8135,813500,0.5731,573100.0,4,0.0,2.2924,2292400
experiment1__acbba__t10_s003,experiment1,ACBBA,10,t10_s003,3,cd883d2ce871e9b08ec1fb16ebfd6a2b52d5920291a512b82073e338cae28087,completed,2026-08-31T20:58:44+00:00,0.004863700130954385,3,unsupported,,,,2,,,True,0.8293,829300,0.7145,714500.0,4,0.0,2.858,2858000
experiment1__acbba__t10_s004,experiment1,ACBBA,10,t10_s004,4,d474eb59ce5fec313fb275fd723fb37d9ed464e03f5b83f478e6f992d316d4ea,completed,2026-08-31T20:58:44+00:00,0.003974700113758445,9,unsupported,,,,2,,,True,0.6314,631400,0.579525,579525.0,4,0.0,2.3181,2318100
experiment1__acbba__t10_s005,experiment1,ACBBA,10,t10_s005,5,721ed6327030b1dde7a2d6cde45fe3f8a2f8613a63477facee1511036df7e3b5,completed,2026-08-31T20:58:44+00:00,0.004985800012946129,5,unsupported,,,,2,,,True,1.1334,1133400,0.815925,815925.0,4,0.0,3.2637,3263700
experiment1__acbba__t10_s006,experiment1,ACBBA,10,t10_s006,6,4e0a974460294bb5d24c85f1401b53cdcaa7627d04d76a79a510c7359454b8c4,completed,2026-08-31T20:58:44+00:00,0.0036302998196333647,11,unsupported,,,,2,,,True,0.6013,601300,0.56515,565150.0,4,0.0,2.2606,2260600
experiment1__acbba__t10_s007,experiment1,ACBBA,10,t10_s007,7,96476866c92c99380f81475c7b6bfc1b72ae3a7da22d28cc5494ab2d3949d32d,completed,2026-08-31T20:58:44+00:00,0.00395099981687963,8,unsupported,,,,2,,,True,0.8281,828100,0.5767,576700.0,4,0.0,2.3068,2306800
experiment1__acbba__t10_s008,experiment1,ACBBA,10,t10_s008,8,ac7f95d0a8fd40b68845b55bbf214a23871553ab5bcf7645ae9f700eff4cc9c1,completed,2026-08-31T20:58:47+00:00,0.003054399974644184,1,unsupported,,,,2,,,True,1.0219,1021900,0.520525,520525.0,4,0.0,2.0821,2082100
experiment1__acbba__t10_s009,experiment1,ACBBA,10,t10_s009,9,471e0dc5167e907b7d587171e4a3cf9058f48f975315dcd532fe94fa48bf960f,completed,2026-08-31T20:58:47+00:00,0.00320159993134439,7,unsupported,,,,2,,,True,0.717,717000,0.52265,522650.0,4,0.0,2.0906,2090600
experiment1__acbba__t10_s010,experiment1,ACBBA,10,t10_s010,10,d10418496e5ad67191fcd3c1c7e48ab77468a1601fc37ef694ccd3ef2b72050c,completed,2026-08-31T20:58:48+00:00,0.004434900125488639,4,unsupported,,,,2,,,True,0.7317,731700,0.612975,612975.0,4,0.0,2.4519,2451900
experiment1__acbba__t10_s011,experiment1,ACBBA,10,t10_s011,11,37b388846f74267859fff75801395e2dace92fb248703fc4c7f14562703107e0,completed,2026-08-31T20:58:48+00:00,0.002781899878755212,6,unsupported,,,,2,,,True,0.5703,570300,0.467025,467025.0,4,0.0,1.8681,1868100
experiment1__acbba__t10_s012,experiment1,ACBBA,10,t10_s012,12,dc669579da200c7bb9bbd9c0db2e5643e3bb64a5ed6ea1a4e570d8891500f851,completed,2026-08-31T20:58:48+00:00,0.0046847001649439335,10,unsupported,,,,2,,,True,1.0591,1059100,0.742525,742525.0,4,0.0,2.9701,2970100
experiment1__acbba__t10_s013,experiment1,ACBBA,10,t10_s013,13,9a696e130f60d7e5c00b8ea7dfd27de621bbb110268917194dc7f9d1ca154082,completed,2026-08-31T20:58:48+00:00,0.005064999917522073,2,unsupported,,,,2,,,True,0.6881,688100,0.616275,616275.0,4,0.0,2.4651,2465100
experiment1__acbba__t10_s014,experiment1,ACBBA,10,t10_s014,14,69de5b8430b3a2f1747f79582dd1875a2b8d96951731bbf9ef770593320af0e4,completed,2026-08-31T20:58:48+00:00,0.004058100050315261,0,unsupported,,,,2,,,True,0.7952,795200,0.65345,653450.0,4,0.0,2.6138,2613800
experiment1__acbba__t10_s015,experiment1,ACBBA,10,t10_s015,15,002ad4ed86c7cab8f33b45ecd04a7e260726fbd3f2848658abb78854f5355c6c,completed,2026-08-31T20:58:48+00:00,0.0034467000514268875,3,unsupported,,,,2,,,True,0.657,657000,0.5144,514400.0,4,0.0,2.0576,2057600
experiment1__acbba__t10_s016,experiment1,ACBBA,10,t10_s016,16,02d0af343ae37f1f8403de7bd10cf33a095867a3ee33cd1f911a24ed23d52c9b,completed,2026-08-31T20:58:48+00:00,0.0056050000712275505,9,unsupported,,,,2,,,True,1.1129,1112900,0.954475,954475.0,4,0.0,3.8179,3817900
experiment1__acbba__t10_s017,experiment1,ACBBA,10,t10_s017,17,96bc1c253ea2944fe4a5df24bbff50b2e6c0c06be2fa85c1e738eee242dd6057,completed,2026-08-31T20:58:49+00:00,0.003434699960052967,5,unsupported,,,,2,,,True,0.6168,616800,0.52,520000.0,4,0.0,2.08,2080000
experiment1__acbba__t10_s018,experiment1,ACBBA,10,t10_s018,18,5c33ef08f23d3c5c35e58621e2a2b13ecb36e0e733fbe54e96ad689d0aec1ecb,completed,2026-08-31T20:58:49+00:00,0.003478999948129058,11,unsupported,,,,2,,,True,0.5176,517600,0.49455,494550.0,4,0.0,1.9782,1978200
experiment1__acbba__t10_s019,experiment1,ACBBA,10,t10_s019,19,92885775cdb74a67974911eb43db666bd0900a1399ac382695248d4a659b5d4f,completed,2026-08-31T20:58:49+00:00,0.002196999965235591,8,unsupported,,,,2,,,True,0.3835,383500,0.3338,333800.0,4,0.0,1.3352,1335200
experiment1__acbba__t10_s020,experiment1,ACBBA,10,t10_s020,20,c297a0d8eb9d84a9d02549c574bb7e3da7b2e77b354c41b9e9912f521082ed01,completed,2026-08-31T20:58:52+00:00,0.00341370003297925,1,unsupported,,,,2,,,True,0.8166,816600,0.579075,579075.0,4,0.0,2.3163,2316300
experiment1__acbba__t10_s021,experiment1,ACBBA,10,t10_s021,21,f3cc2a1a00e43326229636600987cceb8c3d74663b7cc7409819d09d147592a1,completed,2026-08-31T20:58:52+00:00,0.0031596000771969557,7,unsupported,,,,2,,,True,0.61,610000,0.464575,464575.0,4,0.0,1.8583,1858300
experiment1__acbba__t10_s022,experiment1,ACBBA,10,t10_s022,22,582daa1a014bb69db87b7bd211b09ec27549e249ff44c118b9a2cd69d4b76bd4,completed,2026-08-31T20:58:52+00:00,0.003570899832993746,4,unsupported,,,,2,,,True,0.6331,633100,0.511975,511975.0,4,0.0,2.0479,2047900
experiment1__acbba__t10_s023,experiment1,ACBBA,10,t10_s023,23,ae427ef8eae46b7af074186ad135631177db81ce909147f0f3a812efba7c2cf5,completed,2026-08-31T20:58:52+00:00,0.0036437998060137033,6,unsupported,,,,2,,,True,0.686,686000,0.5992,599200.0,4,0.0,2.3968,2396800
experiment1__acbba__t10_s024,experiment1,ACBBA,10,t10_s024,24,6afbb86fe20fdc5ad20f60215932d337cdb31d8ac7f8ea6eb31897dab901358e,completed,2026-08-31T20:58:52+00:00,0.0037320000119507313,10,unsupported,,,,2,,,True,0.6488,648800,0.586825,586825.0,4,0.0,2.3473,2347300
experiment1__acbba__t10_s025,experiment1,ACBBA,10,t10_s025,25,3af32be85c7468784a60b387b000669dd3a084d3b1225b6d0e5a19d38edc9949,completed,2026-08-31T20:58:53+00:00,0.003083599964156747,2,unsupported,,,,2,,,True,0.5716,571600,0.46085,460850.0,4,0.0,1.8434,1843400
experiment1__acbba__t10_s026,experiment1,ACBBA,10,t10_s026,26,8087164c226a87a399a48b75219f2b78a12a2191774f2f4ce8d9723d6327f991,completed,2026-08-31T20:58:53+00:00,0.004710599780082703,0,unsupported,,,,2,,,True,0.7757,775700,0.659425,659425.0,4,0.0,2.6377,2637700
experiment1__acbba__t10_s027,experiment1,ACBBA,10,t10_s027,27,33c693409901dab8a8823c4bb3730fd23767eb0358bc5cdb028c023ae778de53,completed,2026-08-31T20:58:53+00:00,0.0033196001313626766,3,unsupported,,,,2,,,True,0.6598,659800,0.494,494000.0,4,0.0,1.976,1976000
experiment1__acbba__t10_s028,experiment1,ACBBA,10,t10_s028,28,7a36751c87efeeb2d671969d3bdc843b27f4580bbbbe0b93160c92b45137c771,completed,2026-08-31T20:58:53+00:00,0.004526300122961402,9,unsupported,,,,2,,,True,0.8121,812100,0.642875,642875.0,4,0.0,2.5715,2571500
experiment1__acbba__t10_s029,experiment1,ACBBA,10,t10_s029,29,98776f661b111058501865b784189f7cf0872432a736144d3617632fd804d9ed,completed,2026-08-31T20:58:53+00:00,0.003464000066742301,5,unsupported,,,,2,,,True,0.7996,799600,0.49525,495250.0,4,0.0,1.981,1981000
experiment1__acbba__t10_s030,experiment1,ACBBA,10,t10_s030,30,598e2ba1b2067079d231e4681a2443920991b22a3c9d48da82e5d86297353795,completed,2026-08-31T20:58:53+00:00,0.008350299904122949,11,unsupported,,,,2,,,True,1.885,1885000,1.485425,1485425.0,4,0.0,5.9417,5941700
experiment1__acbba__t10_s031,experiment1,ACBBA,10,t10_s031,31,04d09c5b3cc3c8b530558e536b7f8b7ee28acbe12cb4fe7c1489f52689e411b5,completed,2026-08-31T20:58:54+00:00,0.003357699839398265,8,unsupported,,,,2,,,True,0.573,573000,0.529875,529875.0,4,0.0,2.1195,2119500
experiment1__acbba__t10_s032,experiment1,ACBBA,10,t10_s032,32,77bbc53de343a1beb7586d1ccef2d385ea1de266aa39c3ba29f1939d983ec72d,completed,2026-08-31T20:58:57+00:00,0.0037919001188129187,1,unsupported,,,,2,,,True,0.7609,760900,0.63785,637850.0,4,0.0,2.5514,2551400
experiment1__acbba__t10_s033,experiment1,ACBBA,10,t10_s033,33,cad96a6b111082f526d1d6924395294a9e55e1757309e8641e0bb274ba001930,completed,2026-08-31T20:58:57+00:00,0.004342200001701713,7,unsupported,,,,2,,,True,0.8235,823500,0.701725,701725.0,4,0.0,2.8069,2806900
experiment1__acbba__t10_s034,experiment1,ACBBA,10,t10_s034,34,eacc80a0ee0b8318d6624dfadd514bf7cb02e4bda693bb858580333e489dab24,completed,2026-08-31T20:58:57+00:00,0.0048421998508274555,4,unsupported,,,,2,,,True,0.9313,931300,0.8083,808300.0,4,0.0,3.2332,3233200
experiment1__acbba__t10_s035,experiment1,ACBBA,10,t10_s035,35,3e394cb3a3ca9088144d79c8ed2718020f03cc19009947707cc40c19cd713846,completed,2026-08-31T20:58:57+00:00,0.00396190001629293,6,unsupported,,,,2,,,True,0.7116,711600,0.625575,625575.0,4,0.0,2.5023,2502300
experiment1__acbba__t10_s036,experiment1,ACBBA,10,t10_s036,36,dfb722eb0b0b2e207521da4002f3993a17230fc5d136e282b2f1d45f6aa38514,completed,2026-08-31T20:58:57+00:00,0.0062021000776439905,10,unsupported,,,,2,,,True,1.4978,1497800,1.02715,1027150.0,4,0.0,4.1086,4108600
experiment1__acbba__t10_s037,experiment1,ACBBA,10,t10_s037,37,f9869edfffdf27061de84a18d18d61b74a7fd6f0f728a3028c1d35413139a6c7,completed,2026-08-31T20:58:57+00:00,0.0062766000628471375,2,unsupported,,,,2,,,True,1.2931,1293100,0.997175,997175.0,4,0.0,3.9887,3988700
experiment1__acbba__t10_s038,experiment1,ACBBA,10,t10_s038,38,5b756bc0c856852e38ea5fdb335e6f8e1fff53d283fb0a5022ea375590128690,completed,2026-08-31T20:58:58+00:00,0.004718400072306395,0,unsupported,,,,2,,,True,0.9432,943200,0.774675,774675.0,4,0.0,3.0987,3098700
experiment1__acbba__t10_s039,experiment1,ACBBA,10,t10_s039,39,b181d99c2b0af7bb184705873fd62720e2d8dce0909cd0ec7808f3e0a94bed6f,completed,2026-08-31T20:58:58+00:00,0.004256299929693341,3,unsupported,,,,2,,,True,0.9213,921300,0.722075,722075.0,4,0.0,2.8883,2888300
experiment1__acbba__t10_s040,experiment1,ACBBA,10,t10_s040,40,9af79b3b612b323922455b315dfc382d12da0c4b32c24e1f03fd1abafb927941,completed,2026-08-31T20:58:58+00:00,0.003549800021573901,9,unsupported,,,,2,,,True,0.7908,790800,0.55905,559050.0,4,0.0,2.2362,2236200
experiment1__acbba__t10_s041,experiment1,ACBBA,10,t10_s041,41,d40b972c238f54902e88f7eaebd420e3aeccdcd8def572416cd114387b22bb1b,completed,2026-08-31T20:58:58+00:00,0.0032007000409066677,5,unsupported,,,,2,,,True,0.5551,555100,0.5249,524900.0,4,0.0,2.0996,2099600
experiment1__acbba__t10_s042,experiment1,ACBBA,10,t10_s042,42,fc55955822d3e922219144ee44c10ae8becd60e90f0773f0c82afa530eb91fe3,completed,2026-08-31T20:58:58+00:00,0.003177399979904294,11,unsupported,,,,2,,,True,0.5984,598400,0.52605,526050.0,4,0.0,2.1042,2104200
experiment1__acbba__t10_s043,experiment1,ACBBA,10,t10_s043,43,d078d8f7f143e8eacde9d5015683958d48f0d78c4150fce93c8d93e35286f34b,completed,2026-08-31T20:58:58+00:00,0.003197199897840619,8,unsupported,,,,2,,,True,0.5461,546100,0.466925,466925.0,4,0.0,1.8677,1867700
experiment1__acbba__t10_s044,experiment1,ACBBA,10,t10_s044,44,2f00a7e53c7ae801e75953f06a37c30e108abe2247477bcde030213fa5049aaf,completed,2026-08-31T20:59:01+00:00,0.0022744000889360905,1,unsupported,,,,2,,,True,0.4503,450300,0.3625,362500.0,4,0.0,1.45,1450000
experiment1__acbba__t10_s045,experiment1,ACBBA,10,t10_s045,45,9124885d7529a8ce913d6d917f54eaa7a4c2e56f44ce7803e21de68ee37a0c30,completed,2026-08-31T20:59:01+00:00,0.0033897000830620527,7,unsupported,,,,2,,,True,0.8433,843300,0.564675,564675.0,4,0.0,2.2587,2258700
experiment1__acbba__t10_s046,experiment1,ACBBA,10,t10_s046,46,a7e0665617a5499f76967b59ddac9d6138df8b0bb945951e94d909071aaa55a9,completed,2026-08-31T20:59:01+00:00,0.0038324000779539347,4,unsupported,,,,2,,,True,0.7047,704700,0.641175,641175.0,4,0.0,2.5647,2564700
experiment1__acbba__t10_s047,experiment1,ACBBA,10,t10_s047,47,c8d970d3a34e08b0a4b3398b2d5cd8946587174229669e0d17cad09e7474ad3f,completed,2026-08-31T20:59:01+00:00,0.0031350001227110624,6,unsupported,,,,2,,,True,0.6073,607300,0.476625,476625.0,4,0.0,1.9065,1906500
experiment1__acbba__t10_s048,experiment1,ACBBA,10,t10_s048,48,6b7b1a084072ee60de3a38a76c653d749ed2c5b04fba61f31f9e844fc82083fe,completed,2026-08-31T20:59:01+00:00,0.003759700106456876,10,unsupported,,,,2,,,True,0.6839,683900,0.641775,641775.0,4,0.0,2.5671,2567100
experiment1__acbba__t10_s049,experiment1,ACBBA,10,t10_s049,49,0edd636b52351ec7ed7ab90a9ddf500b38368f52b8b7ab801174a514d0265a78,completed,2026-08-31T20:59:01+00:00,0.002281599910929799,2,unsupported,,,,2,,,True,0.4936,493600,0.3507,350700.0,4,0.0,1.4028,1402800
experiment1__acbba__t10_s050,experiment1,ACBBA,10,t10_s050,50,7447dff205758f94f93d18dfc6bc65fef04027ac8c868aef2ab163aaf228362d,completed,2026-08-31T20:59:01+00:00,0.004662899998947978,0,unsupported,,,,2,,,True,0.8353,835300,0.67575,675750.0,4,0.0,2.703,2703000
experiment1__acbba__t10_s051,experiment1,ACBBA,10,t10_s051,51,e07847c21c14092c84b9e56389b573ea82979358d6bbdbd392df039053e2415d,completed,2026-08-31T20:59:02+00:00,0.003977600019425154,3,unsupported,,,,2,,,True,0.6937,693700,0.621125,621125.0,4,0.0,2.4845,2484500
experiment1__acbba__t10_s052,experiment1,ACBBA,10,t10_s052,52,a9be944b5d8b0e1be22be61ff0f04d7ec4af244de37826a980d56f8099f47cae,completed,2026-08-31T20:59:02+00:00,0.0035598999820649624,9,unsupported,,,,2,,,True,0.6003,600300,0.586275,586275.0,4,0.0,2.3451,2345100
experiment1__acbba__t10_s053,experiment1,ACBBA,10,t10_s053,53,d639083ab6cb16863032de9da1acf32cc7583901dc0d9e5ad2202dca4c9a03f0,completed,2026-08-31T20:59:02+00:00,0.003468999871984124,5,unsupported,,,,2,,,True,0.665,665000,0.51155,511550.0,4,0.0,2.0462,2046200
experiment1__acbba__t10_s054,experiment1,ACBBA,10,t10_s054,54,87ce17ddb8fb2fb80f1631ffbaa1d24c69bb2e7658ada8fa92b4ebe351b259c9,completed,2026-08-31T20:59:02+00:00,0.0033925999887287617,11,unsupported,,,,2,,,True,0.6105,610500,0.535,535000.0,4,0.0,2.14,2140000
experiment1__acbba__t10_s055,experiment1,ACBBA,10,t10_s055,55,7707976a7927759b08bbcb038ea152ca9bf181688d809c449f2ab506db2be4a4,completed,2026-08-31T20:59:02+00:00,0.003348099999129772,8,unsupported,,,,2,,,True,0.6142,614200,0.532775,532775.0,4,0.0,2.1311,2131100
experiment1__acbba__t10_s056,experiment1,ACBBA,10,t10_s056,56,7154f3ef201a0ce7ac7b00cade654beca52e6542439b6468e926dd5399fd000a,completed,2026-08-31T20:59:05+00:00,0.0023795999586582184,1,unsupported,,,,2,,,True,0.4417,441700,0.377175,377175.0,4,0.0,1.5087,1508700
experiment1__acbba__t10_s057,experiment1,ACBBA,10,t10_s057,57,5aa0ea5d90ace18de50b6e0079f5ecfde053c248995d8e57c92172e28cb89540,completed,2026-08-31T20:59:05+00:00,0.003686400130391121,7,unsupported,,,,2,,,True,0.7054,705400,0.60365,603650.0,4,0.0,2.4146,2414600
experiment1__acbba__t10_s058,experiment1,ACBBA,10,t10_s058,58,e1ad529735e402259a6c999d651ab064a75da4ecc43fdb6ea804d68910802969,completed,2026-08-31T20:59:05+00:00,0.004086899803951383,4,unsupported,,,,2,,,True,0.7188,718800,0.667875,667875.0,4,0.0,2.6715,2671500
experiment1__acbba__t10_s059,experiment1,ACBBA,10,t10_s059,59,a61a813c0e15d45f79e23f52b62e198dc5f7fbb8fa07de9ed9f511d7bb7b985b,completed,2026-08-31T20:59:05+00:00,0.003628700040280819,6,unsupported,,,,2,,,True,0.6894,689400,0.572075,572075.0,4,0.0,2.2883,2288300
experiment1__acbba__t10_s060,experiment1,ACBBA,10,t10_s060,60,c7e1e8acf152c02590cbdb940cf95d8d56a3ced9826cbf7cca8615f0655114ce,completed,2026-08-31T20:59:05+00:00,0.003882399993017316,10,unsupported,,,,2,,,True,0.7102,710200,0.618,618000.0,4,0.0,2.472,2472000
experiment1__acbba__t10_s061,experiment1,ACBBA,10,t10_s061,61,1d007c14e4b11d2a9cce34f94c10547b4e414d46a40069948e8001e60976ef20,completed,2026-08-31T20:59:05+00:00,0.003790799994021654,2,unsupported,,,,2,,,True,0.6785,678500,0.582575,582575.0,4,0.0,2.3303,2330300
experiment1__acbba__t10_s062,experiment1,ACBBA,10,t10_s062,62,e18b53b551f3c17634a052bb73237aacf114a52ac97e762f8a2164846a57c2c9,completed,2026-08-31T20:59:05+00:00,0.003142300061881542,0,unsupported,,,,2,,,True,0.6022,602200,0.48265,482650.0,4,0.0,1.9306,1930600
experiment1__acbba__t10_s063,experiment1,ACBBA,10,t10_s063,63,5f418264f0219de776a56f3bf83b71234faa1d93d95cd9dbe0e1d68d4e5b9182,completed,2026-08-31T20:59:06+00:00,0.0059217000380158424,3,unsupported,,,,2,,,True,1.1521,1152100,0.919225,919225.0,4,0.0,3.6769,3676900
experiment1__acbba__t10_s064,experiment1,ACBBA,10,t10_s064,64,bee477c451a4ba61ec9dccaf6e831eb20e8122ab6c934631d3cc1748e7da5276,completed,2026-08-31T20:59:06+00:00,0.004883599933236837,9,unsupported,,,,2,,,True,1.0418,1041800,0.756775,756775.0,4,0.0,3.0271,3027100
experiment1__acbba__t10_s065,experiment1,ACBBA,10,t10_s065,65,e329eaded2fa355f5986be74f913b86b61e65cdb992bc9e7c571fb0f253bab51,completed,2026-08-31T20:59:06+00:00,0.0037405001930892467,5,unsupported,,,,2,,,True,0.7215,721500,0.61,610000.0,4,0.0,2.44,2440000
experiment1__acbba__t10_s066,experiment1,ACBBA,10,t10_s066,66,693fa576ec8f29bdbee35123cee678f4bbd3e91cbec696679d3a3b45428e5b63,completed,2026-08-31T20:59:06+00:00,0.003890599822625518,11,unsupported,,,,2,,,True,0.9136,913600,0.613125,613125.0,4,0.0,2.4525,2452500
experiment1__acbba__t10_s067,experiment1,ACBBA,10,t10_s067,67,6afa6ebcbe154ad6d00bf65f3cf27f642445fef864c44c42e6ef002a8cdf1e9f,completed,2026-08-31T20:59:06+00:00,0.003021300071850419,8,unsupported,,,,2,,,True,0.6594,659400,0.4739,473900.0,4,0.0,1.8956,1895600
experiment1__acbba__t10_s068,experiment1,ACBBA,10,t10_s068,68,77da4e0c92d4ca6ac8f6d44a385f12d4e9d490f3183877bb312cf60cb83be92b,completed,2026-08-31T20:59:08+00:00,0.0031615998595952988,1,unsupported,,,,2,,,True,0.6014,601400,0.513125,513125.0,4,0.0,2.0525,2052500
experiment1__acbba__t10_s069,experiment1,ACBBA,10,t10_s069,69,9c35e9d27b9ca995101141a1455ce6ee0d8b5206cd47f36ce8abd8179f775e02,completed,2026-08-31T20:59:09+00:00,0.0023230998776853085,7,unsupported,,,,2,,,True,0.4876,487600,0.35415,354150.0,4,0.0,1.4166,1416600
experiment1__acbba__t10_s070,experiment1,ACBBA,10,t10_s070,70,d8996c16fa95d66c51e25a679b13dfb47deeacdabdc9e9254340a7e62104c89d,completed,2026-08-31T20:59:09+00:00,0.0032130000181496143,4,unsupported,,,,2,,,True,0.674,674000,0.52115,521150.0,4,0.0,2.0846,2084600
experiment1__acbba__t10_s071,experiment1,ACBBA,10,t10_s071,71,19e1af3fbc5f71ec4e3c8302c5f9ed0fe4b584f5e34ff06872b6d8e47ecd05e0,completed,2026-08-31T20:59:09+00:00,0.004037299891933799,6,unsupported,,,,2,,,True,0.7332,733200,0.624025,624025.0,4,0.0,2.4961,2496100
experiment1__acbba__t10_s072,experiment1,ACBBA,10,t10_s072,72,cda7abcde9425213c4c1ce72dcb93703b8c0b8f7448154392ae293e98450c9fa,completed,2026-08-31T20:59:09+00:00,0.004217500099912286,10,unsupported,,,,2,,,True,0.7745,774500,0.676,676000.0,4,0.0,2.704,2704000
experiment1__acbba__t10_s073,experiment1,ACBBA,10,t10_s073,73,200e1cdef27f119cdece49a0ea35a8e7f7924bc4a13af9f7e6ac874edc94cd4e,completed,2026-08-31T20:59:09+00:00,0.0027297998312860727,2,unsupported,,,,2,,,True,0.5193,519300,0.4332,433200.0,4,0.0,1.7328,1732800
