job_id,experiment,algorithm,task_load,scenario_id,scenario_index,layout_sha256,status,started_utc,elapsed_wall_s,worker_slot,cpu_affinity,worker_console_mode,allocator_implementation,planning_horizon_policy,bundle_length,commitment_horizon,dga_iterations_per_trigger,allocator_calls,allocator_time_max_ms,allocator_time_max_ns,allocator_time_median_ms,allocator_time_median_ns,allocator_time_p95_ms,allocator_time_p95_ns,allocator_time_total_ms,allocator_time_total_ns,robot_id,targets_completed,total_steps
experiment2__acbba__t10_s023,experiment2,ACBBA,10,t10_s023,23,ae427ef8eae46b7af074186ad135631177db81ce909147f0f3a812efba7c2cf5,completed,2026-08-31T21:13:41+00:00,0.045137499924749136,8,unsupported,,,,2,,,29,0.5576,557600,0.2007,200700,0.3247,324700.0,6.389,6389000,03,2,17
experiment2__acbba__t10_s024,experiment2,ACBBA,10,t10_s024,24,6afbb86fe20fdc5ad20f60215932d337cdb31d8ac7f8ea6eb31897dab901358e,completed,2026-08-31T21:13:41+00:00,0.06969100004062057,0,unsupported,,,,2,,,23,0.4015,401500,0.2193,219300,0.3984,398400.0,5.4598,5459800,00,3,24
experiment2__acbba__t10_s024,experiment2,ACBBA,10,t10_s024,24,6afbb86fe20fdc5ad20f60215932d337cdb31d8ac7f8ea6eb31897dab901358e,completed,2026-08-31T21:13:41+00:00,0.06969100004062057,0,unsupported,,,,2,,,37,0.5033,503300,0.2353,235300,0.458,458000.0,10.2945,10294500,01,3,21
experiment2__acbba__t10_s024,experiment2,ACBBA,10,t10_s024,24,6afbb86fe20fdc5ad20f60215932d337cdb31d8ac7f8ea6eb31897dab901358e,completed,2026-08-31T21:13:41+00:00,0.06969100004062057,0,unsupported,,,,2,,,44,0.5908,590800,0.24695,246950.0,0.5247,524700.0,12.4323,12432300,02,2,20
experiment2__acbba__t10_s024,experiment2,ACBBA,10,t10_s024,24,6afbb86fe20fdc5ad20f60215932d337cdb31d8ac7f8ea6eb31897dab901358e,completed,2026-08-31T21:13:41+00:00,0.06969100004062057,0,unsupported,,,,2,,,18,0.4964,496400,0.36285,362850.0,0.4964,496400.0,6.6083,6608300,03,2,29
experiment2__acbba__t10_s025,experiment2,ACBBA,10,t10_s025,25,3af32be85c7468784a60b387b000669dd3a084d3b1225b6d0e5a19d38edc9949,completed,2026-08-31T21:13:41+00:00,0.03460470004938543,1,unsupported,,,,2,,,17,0.5914,591400,0.1731,173100,0.5914,591400.0,3.9486,3948600,00,2,19
experiment2__acbba__t10_s025,experiment2,ACBBA,10,t10_s025,25,3af32be85c7468784a60b387b000669dd3a084d3b1225b6d0e5a19d38edc9949,completed,2026-08-31T21:13:41+00:00,0.03460470004938543,1,unsupported,,,,2,,,13,0.6152,615200,0.2389,238900,0.6152,615200.0,3.5818,3581800,01,2,21
experiment2__acbba__t10_s025,experiment2,ACBBA,10,t10_s025,25,3af32be85c7468784a60b387b000669dd3a084d3b1225b6d0e5a19d38edc9949,completed,2026-08-31T21:13:41+00:00,0.03460470004938543,1,unsupported,,,,2,,,8,0.6429,642900,0.24955,249550.0,0.6429,642900.0,2.6738,2673800,02,3,23
experiment2__acbba__t10_s025,experiment2,ACBBA,10,t10_s025,25,3af32be85c7468784a60b387b000669dd3a084d3b1225b6d0e5a19d38edc9949,completed,2026-08-31T21:13:41+00:00,0.03460470004938543,1,unsupported,,,,2,,,19,0.5502,550200,0.1809,180900,0.5502,550200.0,4.5715,4571500,03,3,19
experiment2__acbba__t10_s026,experiment2,ACBBA,10,t10_s026,26,8087164c226a87a399a48b75219f2b78a12a2191774f2f4ce8d9723d6327f991,completed,2026-08-31T21:13:41+00:00,0.056885499972850084,9,unsupported,,,,2,,,30,0.4502,450200,0.21745,217450.0,0.4437,443700.0,6.9936,6993600,00,3,19
experiment2__acbba__t10_s026,experiment2,ACBBA,10,t10_s026,26,8087164c226a87a399a48b75219f2b78a12a2191774f2f4ce8d9723d6327f991,completed,2026-08-31T21:13:41+00:00,0.056885499972850084,9,unsupported,,,,2,,,26,0.5077,507700,0.2203,220300.0,0.4706,470600.0,6.3266,6326600,01,2,20
experiment2__acbba__t10_s026,experiment2,ACBBA,10,t10_s026,26,8087164c226a87a399a48b75219f2b78a12a2191774f2f4ce8d9723d6327f991,completed,2026-08-31T21:13:41+00:00,0.056885499972850084,9,unsupported,,,,2,,,14,0.6175,617500,0.40275,402750.0,0.6175,617500.0,5.5976,5597600,02,4,25
experiment2__acbba__t10_s026,experiment2,ACBBA,10,t10_s026,26,8087164c226a87a399a48b75219f2b78a12a2191774f2f4ce8d9723d6327f991,completed,2026-08-31T21:13:41+00:00,0.056885499972850084,9,unsupported,,,,2,,,34,0.5622,562200,0.2241,224100.0,0.5233,523300.0,8.9775,8977500,03,1,19
experiment2__acbba__t10_s027,experiment2,ACBBA,10,t10_s027,27,33c693409901dab8a8823c4bb3730fd23767eb0358bc5cdb028c023ae778de53,completed,2026-08-31T21:13:41+00:00,0.07774410001002252,2,unsupported,,,,2,,,9,0.5484,548400,0.3276,327600,0.5484,548400.0,3.103,3103000,00,3,31
experiment2__acbba__t10_s027,experiment2,ACBBA,10,t10_s027,27,33c693409901dab8a8823c4bb3730fd23767eb0358bc5cdb028c023ae778de53,completed,2026-08-31T21:13:41+00:00,0.07774410001002252,2,unsupported,,,,2,,,55,0.7292,729200,0.1841,184100,0.6788,678800.0,14.2844,14284400,01,2,16
experiment2__acbba__t10_s027,experiment2,ACBBA,10,t10_s027,27,33c693409901dab8a8823c4bb3730fd23767eb0358bc5cdb028c023ae778de53,completed,2026-08-31T21:13:41+00:00,0.07774410001002252,2,unsupported,,,,2,,,52,0.8284,828400,0.18545,185450.0,0.693,693000.0,13.4535,13453500,02,3,17
experiment2__acbba__t10_s027,experiment2,ACBBA,10,t10_s027,27,33c693409901dab8a8823c4bb3730fd23767eb0358bc5cdb028c023ae778de53,completed,2026-08-31T21:13:41+00:00,0.07774410001002252,2,unsupported,,,,2,,,41,0.6707,670700,0.2246,224600,0.6244,624400.0,11.258,11258000,03,2,22
experiment2__acbba__t10_s028,experiment2,ACBBA,10,t10_s028,28,7a36751c87efeeb2d671969d3bdc843b27f4580bbbbe0b93160c92b45137c771,completed,2026-08-31T21:13:41+00:00,0.050545499892905354,10,unsupported,,,,2,,,20,0.5201,520100,0.27415,274150.0,0.3307,330700.0,5.6187,5618700,00,2,19
experiment2__acbba__t10_s028,experiment2,ACBBA,10,t10_s028,28,7a36751c87efeeb2d671969d3bdc843b27f4580bbbbe0b93160c92b45137c771,completed,2026-08-31T21:13:41+00:00,0.050545499892905354,10,unsupported,,,,2,,,11,0.9281,928100,0.3098,309800,0.9281,928100.0,4.2516,4251600,01,4,24
experiment2__acbba__t10_s028,experiment2,ACBBA,10,t10_s028,28,7a36751c87efeeb2d671969d3bdc843b27f4580bbbbe0b93160c92b45137c771,completed,2026-08-31T21:13:41+00:00,0.050545499892905354,10,unsupported,,,,2,,,13,0.5522,552200,0.3299,329900,0.5522,552200.0,4.5905,4590500,02,3,23
experiment2__acbba__t10_s028,experiment2,ACBBA,10,t10_s028,28,7a36751c87efeeb2d671969d3bdc843b27f4580bbbbe0b93160c92b45137c771,completed,2026-08-31T21:13:41+00:00,0.050545499892905354,10,unsupported,,,,2,,,17,0.7364,736400,0.3506,350600,0.7364,736400.0,6.2455,6245500,03,1,22
experiment2__acbba__t10_s029,experiment2,ACBBA,10,t10_s029,29,98776f661b111058501865b784189f7cf0872432a736144d3617632fd804d9ed,completed,2026-08-31T21:13:41+00:00,0.05829680012539029,4,unsupported,,,,2,,,11,0.519,519000,0.3091,309100,0.519,519000.0,3.7356,3735600,00,4,21
experiment2__acbba__t10_s029,experiment2,ACBBA,10,t10_s029,29,98776f661b111058501865b784189f7cf0872432a736144d3617632fd804d9ed,completed,2026-08-31T21:13:41+00:00,0.05829680012539029,4,unsupported,,,,2,,,10,0.6376,637600,0.35415,354150.0,0.6376,637600.0,3.723,3723000,01,3,22
experiment2__acbba__t10_s029,experiment2,ACBBA,10,t10_s029,29,98776f661b111058501865b784189f7cf0872432a736144d3617632fd804d9ed,completed,2026-08-31T21:13:41+00:00,0.05829680012539029,4,unsupported,,,,2,,,20,0.6977,697700,0.31405,314050.0,0.6159,615900.0,7.2129,7212900,02,1,20
experiment2__acbba__t10_s029,experiment2,ACBBA,10,t10_s029,29,98776f661b111058501865b784189f7cf0872432a736144d3617632fd804d9ed,completed,2026-08-31T21:13:41+00:00,0.05829680012539029,4,unsupported,,,,2,,,19,0.8693,869300,0.3541,354100,0.8693,869300.0,7.6923,7692300,03,2,21
experiment2__acbba__t10_s030,experiment2,ACBBA,10,t10_s030,30,598e2ba1b2067079d231e4681a2443920991b22a3c9d48da82e5d86297353795,completed,2026-08-31T21:13:42+00:00,0.05142889986746013,6,unsupported,,,,2,,,18,1.0498,1049800,0.28915,289150.0,1.0498,1049800.0,6.8767,6876700,00,2,15
experiment2__acbba__t10_s030,experiment2,ACBBA,10,t10_s030,30,598e2ba1b2067079d231e4681a2443920991b22a3c9d48da82e5d86297353795,completed,2026-08-31T21:13:42+00:00,0.05142889986746013,6,unsupported,,,,2,,,15,1.037,1037000,0.3295,329500,1.037,1037000.0,5.9689,5968900,01,1,16
experiment2__acbba__t10_s030,experiment2,ACBBA,10,t10_s030,30,598e2ba1b2067079d231e4681a2443920991b22a3c9d48da82e5d86297353795,completed,2026-08-31T21:13:42+00:00,0.05142889986746013,6,unsupported,,,,2,,,12,0.6329,632900,0.3457,345700.0,0.6329,632900.0,4.4592,4459200,02,3,18
experiment2__acbba__t10_s030,experiment2,ACBBA,10,t10_s030,30,598e2ba1b2067079d231e4681a2443920991b22a3c9d48da82e5d86297353795,completed,2026-08-31T21:13:42+00:00,0.05142889986746013,6,unsupported,,,,2,,,10,0.9319,931900,0.3844,384400.0,0.9319,931900.0,4.5365,4536500,03,4,17
experiment2__acbba__t10_s031,experiment2,ACBBA,10,t10_s031,31,04d09c5b3cc3c8b530558e536b7f8b7ee28acbe12cb4fe7c1489f52689e411b5,completed,2026-08-31T21:13:42+00:00,0.03631809982471168,7,unsupported,,,,2,,,12,0.4129,412900,0.30635,306350.0,0.4129,412900.0,3.6957,3695700,00,1,16
experiment2__acbba__t10_s031,experiment2,ACBBA,10,t10_s031,31,04d09c5b3cc3c8b530558e536b7f8b7ee28acbe12cb4fe7c1489f52689e411b5,completed,2026-08-31T21:13:42+00:00,0.03631809982471168,7,unsupported,,,,2,,,11,0.5862,586200,0.3146,314600,0.5862,586200.0,3.7854,3785400,01,5,17
experiment2__acbba__t10_s031,experiment2,ACBBA,10,t10_s031,31,04d09c5b3cc3c8b530558e536b7f8b7ee28acbe12cb4fe7c1489f52689e411b5,completed,2026-08-31T21:13:42+00:00,0.03631809982471168,7,unsupported,,,,2,,,19,0.4445,444500,0.2589,258900,0.4445,444500.0,5.4285,5428500,02,2,13
experiment2__acbba__t10_s031,experiment2,ACBBA,10,t10_s031,31,04d09c5b3cc3c8b530558e536b7f8b7ee28acbe12cb4fe7c1489f52689e411b5,completed,2026-08-31T21:13:42+00:00,0.03631809982471168,7,unsupported,,,,2,,,8,0.4141,414100,0.2609,260900.0,0.4141,414100.0,2.2927,2292700,03,2,17
experiment2__acbba__t10_s032,experiment2,ACBBA,10,t10_s032,32,77bbc53de343a1beb7586d1ccef2d385ea1de266aa39c3ba29f1939d983ec72d,completed,2026-08-31T21:13:42+00:00,0.10187150002457201,5,unsupported,,,,2,,,71,0.646,646000,0.2408,240800,0.4386,438600.0,18.8126,18812600,00,3,19
experiment2__acbba__t10_s032,experiment2,ACBBA,10,t10_s032,32,77bbc53de343a1beb7586d1ccef2d385ea1de266aa39c3ba29f1939d983ec72d,completed,2026-08-31T21:13:42+00:00,0.10187150002457201,5,unsupported,,,,2,,,78,0.6488,648800,0.2434,243400.0,0.4356,435600.0,20.4103,20410300,01,2,16
experiment2__acbba__t10_s032,experiment2,ACBBA,10,t10_s032,32,77bbc53de343a1beb7586d1ccef2d385ea1de266aa39c3ba29f1939d983ec72d,completed,2026-08-31T21:13:42+00:00,0.10187150002457201,5,unsupported,,,,2,,,20,0.8134,813400,0.32345,323450.0,0.6645,664500.0,7.6559,7655900,02,3,34
experiment2__acbba__t10_s032,experiment2,ACBBA,10,t10_s032,32,77bbc53de343a1beb7586d1ccef2d385ea1de266aa39c3ba29f1939d983ec72d,completed,2026-08-31T21:13:42+00:00,0.10187150002457201,5,unsupported,,,,2,,,68,0.6475,647500,0.2411,241100.0,0.527,527000.0,17.9347,17934700,03,2,19
experiment2__acbba__t10_s033,experiment2,ACBBA,10,t10_s033,33,cad96a6b111082f526d1d6924395294a9e55e1757309e8641e0bb274ba001930,completed,2026-08-31T21:13:43+00:00,0.04837930016219616,11,unsupported,,,,2,,,23,0.6641,664100,0.2468,246800,0.644,644000.0,7.4406,7440600,00,4,13
experiment2__acbba__t10_s033,experiment2,ACBBA,10,t10_s033,33,cad96a6b111082f526d1d6924395294a9e55e1757309e8641e0bb274ba001930,completed,2026-08-31T21:13:43+00:00,0.04837930016219616,11,unsupported,,,,2,,,11,0.8314,831400,0.4323,432300,0.8314,831400.0,4.8395,4839500,01,3,18
experiment2__acbba__t10_s033,experiment2,ACBBA,10,t10_s033,33,cad96a6b111082f526d1d6924395294a9e55e1757309e8641e0bb274ba001930,completed,2026-08-31T21:13:43+00:00,0.04837930016219616,11,unsupported,,,,2,,,25,0.7044,704400,0.2417,241700,0.5384,538400.0,7.3368,7336800,02,2,12
experiment2__acbba__t10_s033,experiment2,ACBBA,10,t10_s033,33,cad96a6b111082f526d1d6924395294a9e55e1757309e8641e0bb274ba001930,completed,2026-08-31T21:13:43+00:00,0.04837930016219616,11,unsupported,,,,2,,,21,0.6562,656200,0.2404,240400,0.3824,382400.0,5.9785,5978500,03,1,14
experiment2__acbba__t10_s034,experiment2,ACBBA,10,t10_s034,34,eacc80a0ee0b8318d6624dfadd514bf7cb02e4bda693bb858580333e489dab24,completed,2026-08-31T21:13:44+00:00,0.055350800044834614,3,unsupported,,,,2,,,28,0.6293,629300,0.1751,175100.0,0.4497,449700.0,6.1728,6172800,00,4,23
experiment2__acbba__t10_s034,experiment2,ACBBA,10,t10_s034,34,eacc80a0ee0b8318d6624dfadd514bf7cb02e4bda693bb858580333e489dab24,completed,2026-08-31T21:13:44+00:00,0.055350800044834614,3,unsupported,,,,2,,,55,0.449,449000,0.1894,189400,0.3907,390700.0,11.4652,11465200,01,2,15
experiment2__acbba__t10_s034,experiment2,ACBBA,10,t10_s034,34,eacc80a0ee0b8318d6624dfadd514bf7cb02e4bda693bb858580333e489dab24,completed,2026-08-31T21:13:44+00:00,0.055350800044834614,3,unsupported,,,,2,,,47,0.5287,528700,0.1866,186600,0.3436,343600.0,9.7731,9773100,02,2,17
experiment2__acbba__t10_s034,experiment2,ACBBA,10,t10_s034,34,eacc80a0ee0b8318d6624dfadd514bf7cb02e4bda693bb858580333e489dab24,completed,2026-08-31T21:13:44+00:00,0.055350800044834614,3,unsupported,,,,2,,,15,0.4661,466100,0.2253,225300,0.4661,466100.0,4.0123,4012300,03,2,27
experiment2__acbba__t10_s035,experiment2,ACBBA,10,t10_s035,35,3e394cb3a3ca9088144d79c8ed2718020f03cc19009947707cc40c19cd713846,completed,2026-08-31T21:13:44+00:00,0.045373500091955066,8,unsupported,,,,2,,,47,0.3287,328700,0.1734,173400,0.3095,309500.0,9.5425,9542500,00,2,12
experiment2__acbba__t10_s035,experiment2,ACBBA,10,t10_s035,35,3e394cb3a3ca9088144d79c8ed2718020f03cc19009947707cc40c19cd713846,completed,2026-08-31T21:13:44+00:00,0.045373500091955066,8,unsupported,,,,2,,,33,0.392,392000,0.1991,199100,0.3352,335200.0,7.412,7412000,01,3,17
experiment2__acbba__t10_s035,experiment2,ACBBA,10,t10_s035,35,3e394cb3a3ca9088144d79c8ed2718020f03cc19009947707cc40c19cd713846,completed,2026-08-31T21:13:44+00:00,0.045373500091955066,8,unsupported,,,,2,,,10,0.3223,322300,0.2636,263600.0,0.3223,322300.0,2.4085,2408500,02,4,25
experiment2__acbba__t10_s035,experiment2,ACBBA,10,t10_s035,35,3e394cb3a3ca9088144d79c8ed2718020f03cc19009947707cc40c19cd713846,completed,2026-08-31T21:13:44+00:00,0.045373500091955066,8,unsupported,,,,2,,,50,0.3221,322100,0.17385,173850.0,0.288,288000.0,9.948,9948000,03,1,12
experiment2__acbba__t10_s036,experiment2,ACBBA,10,t10_s036,36,dfb722eb0b0b2e207521da4002f3993a17230fc5d136e282b2f1d45f6aa38514,completed,2026-08-31T21:13:44+00:00,0.051630100002512336,0,unsupported,,,,2,,,9,0.509,509000,0.281,281000,0.509,509000.0,2.7396,2739600,00,2,21
experiment2__acbba__t10_s036,experiment2,ACBBA,10,t10_s036,36,dfb722eb0b0b2e207521da4002f3993a17230fc5d136e282b2f1d45f6aa38514,completed,2026-08-31T21:13:44+00:00,0.051630100002512336,0,unsupported,,,,2,,,44,0.5139,513900,0.2885,288500.0,0.3743,374300.0,12.0919,12091900,01,2,9
experiment2__acbba__t10_s036,experiment2,ACBBA,10,t10_s036,36,dfb722eb0b0b2e207521da4002f3993a17230fc5d136e282b2f1d45f6aa38514,completed,2026-08-31T21:13:44+00:00,0.051630100002512336,0,unsupported,,,,2,,,35,0.5212,521200,0.2731,273100,0.4955,495500.0,9.8541,9854100,02,2,12
experiment2__acbba__t10_s036,experiment2,ACBBA,10,t10_s036,36,dfb722eb0b0b2e207521da4002f3993a17230fc5d136e282b2f1d45f6aa38514,completed,2026-08-31T21:13:44+00:00,0.051630100002512336,0,unsupported,,,,2,,,17,0.5659,565900,0.24,240000,0.5659,565900.0,4.8683,4868300,03,4,17
experiment2__acbba__t10_s037,experiment2,ACBBA,10,t10_s037,37,f9869edfffdf27061de84a18d18d61b74a7fd6f0f728a3028c1d35413139a6c7,completed,2026-08-31T21:13:44+00:00,0.051521899877116084,1,unsupported,,,,2,,,11,0.6345,634500,0.3304,330400,0.6345,634500.0,3.9224,3922400,00,3,24
experiment2__acbba__t10_s037,experiment2,ACBBA,10,t10_s037,37,f9869edfffdf27061de84a18d18d61b74a7fd6f0f728a3028c1d35413139a6c7,completed,2026-08-31T21:13:44+00:00,0.051521899877116084,1,unsupported,,,,2,,,37,0.5616,561600,0.1559,155900,0.5531,553100.0,8.1602,8160200,01,3,13
experiment2__acbba__t10_s037,experiment2,ACBBA,10,t10_s037,37,f9869edfffdf27061de84a18d18d61b74a7fd6f0f728a3028c1d35413139a6c7,completed,2026-08-31T21:13:44+00:00,0.051521899877116084,1,unsupported,,,,2,,,27,0.6547,654700,0.1617,161700,0.5822,582200.0,6.4194,6419400,02,3,18
experiment2__acbba__t10_s037,experiment2,ACBBA,10,t10_s037,37,f9869edfffdf27061de84a18d18d61b74a7fd6f0f728a3028c1d35413139a6c7,completed,2026-08-31T21:13:44+00:00,0.051521899877116084,1,unsupported,,,,2,,,30,0.7121,712100,0.1544,154400.0,0.6518,651800.0,7.5971,7597100,03,1,17
experiment2__acbba__t10_s038,experiment2,ACBBA,10,t10_s038,38,5b756bc0c856852e38ea5fdb335e6f8e1fff53d283fb0a5022ea375590128690,completed,2026-08-31T21:13:44+00:00,0.0741692001465708,9,unsupported,,,,2,,,25,0.457,457000,0.2574,257400,0.3493,349300.0,6.8451,6845100,00,1,19
experiment2__acbba__t10_s038,experiment2,ACBBA,10,t10_s038,38,5b756bc0c856852e38ea5fdb335e6f8e1fff53d283fb0a5022ea375590128690,completed,2026-08-31T21:13:44+00:00,0.0741692001465708,9,unsupported,,,,2,,,12,0.5661,566100,0.31655,316550.0,0.5661,566100.0,4.0514,4051400,01,6,24
experiment2__acbba__t10_s038,experiment2,ACBBA,10,t10_s038,38,5b756bc0c856852e38ea5fdb335e6f8e1fff53d283fb0a5022ea375590128690,completed,2026-08-31T21:13:44+00:00,0.0741692001465708,9,unsupported,,,,2,,,38,0.6559,655900,0.28895,288950.0,0.643,643000.0,13.6328,13632800,02,0,17
experiment2__acbba__t10_s038,experiment2,ACBBA,10,t10_s038,38,5b756bc0c856852e38ea5fdb335e6f8e1fff53d283fb0a5022ea375590128690,completed,2026-08-31T21:13:44+00:00,0.0741692001465708,9,unsupported,,,,2,,,37,0.65,650000,0.3073,307300,0.6468,646800.0,13.564,13564000,03,3,18
experiment2__acbba__t10_s039,experiment2,ACBBA,10,t10_s039,39,b181d99c2b0af7bb184705873fd62720e2d8dce0909cd0ec7808f3e0a94bed6f,completed,2026-08-31T21:13:45+00:00,0.056604100158438087,2,unsupported,,,,2,,,25,0.7342,734200,0.1323,132300,0.6819,681900.0,6.5014,6501400,00,3,18
experiment2__acbba__t10_s039,experiment2,ACBBA,10,t10_s039,39,b181d99c2b0af7bb184705873fd62720e2d8dce0909cd0ec7808f3e0a94bed6f,completed,2026-08-31T21:13:45+00:00,0.056604100158438087,2,unsupported,,,,2,,,26,0.6747,674700,0.13295,132950.0,0.6614,661400.0,6.9433,6943300,01,3,18
experiment2__acbba__t10_s039,experiment2,ACBBA,10,t10_s039,39,b181d99c2b0af7bb184705873fd62720e2d8dce0909cd0ec7808f3e0a94bed6f,completed,2026-08-31T21:13:45+00:00,0.056604100158438087,2,unsupported,,,,2,,,10,0.9533,953300,0.31785,317850.0,0.9533,953300.0,4.5359,4535900,02,3,24
experiment2__acbba__t10_s039,experiment2,ACBBA,10,t10_s039,39,b181d99c2b0af7bb184705873fd62720e2d8dce0909cd0ec7808f3e0a94bed6f,completed,2026-08-31T21:13:45+00:00,0.056604100158438087,2,unsupported,,,,2,,,12,0.7451,745100,0.3993,399300.0,0.7451,745100.0,4.9347,4934700,03,1,22
experiment2__acbba__t10_s040,experiment2,ACBBA,10,t10_s040,40,9af79b3b612b323922455b315dfc382d12da0c4b32c24e1f03fd1abafb927941,completed,2026-08-31T21:13:45+00:00,0.075403300113976,10,unsupported,,,,2,,,23,0.6249,624900,0.2971,297100,0.6166,616600.0,7.864,7864000,00,3,20
experiment2__acbba__t10_s040,experiment2,ACBBA,10,t10_s040,40,9af79b3b612b323922455b315dfc382d12da0c4b32c24e1f03fd1abafb927941,completed,2026-08-31T21:13:45+00:00,0.075403300113976,10,unsupported,,,,2,,,13,0.6451,645100,0.3452,345200,0.6451,645100.0,5.4307,5430700,01,3,24
experiment2__acbba__t10_s040,experiment2,ACBBA,10,t10_s040,40,9af79b3b612b323922455b315dfc382d12da0c4b32c24e1f03fd1abafb927941,completed,2026-08-31T21:13:45+00:00,0.075403300113976,10,unsupported,,,,2,,,47,0.7355,735500,0.2637,263700,0.6576,657600.0,14.4478,14447800,02,1,12
experiment2__acbba__t10_s040,experiment2,ACBBA,10,t10_s040,40,9af79b3b612b323922455b315dfc382d12da0c4b32c24e1f03fd1abafb927941,completed,2026-08-31T21:13:45+00:00,0.075403300113976,10,unsupported,,,,2,,,29,0.7044,704400,0.3018,301800,0.6852,685200.0,10.2531,10253100,03,3,18
experiment2__acbba__t10_s041,experiment2,ACBBA,10,t10_s041,41,d40b972c238f54902e88f7eaebd420e3aeccdcd8def572416cd114387b22bb1b,completed,2026-08-31T21:13:45+00:00,0.06983619998209178,4,unsupported,,,,2,,,10,0.7972,797200,0.4435,443500.0,0.7972,797200.0,5.0088,5008800,00,3,24
experiment2__acbba__t10_s041,experiment2,ACBBA,10,t10_s041,41,d40b972c238f54902e88f7eaebd420e3aeccdcd8def572416cd114387b22bb1b,completed,2026-08-31T21:13:45+00:00,0.06983619998209178,4,unsupported,,,,2,,,24,0.7462,746200,0.231,231000.0,0.6002,600200.0,7.6509,7650900,01,3,19
experiment2__acbba__t10_s041,experiment2,ACBBA,10,t10_s041,41,d40b972c238f54902e88f7eaebd420e3aeccdcd8def572416cd114387b22bb1b,completed,2026-08-31T21:13:45+00:00,0.06983619998209178,4,unsupported,,,,2,,,24,0.8052,805200,0.38625,386250.0,0.6641,664100.0,9.7706,9770600,02,2,20
experiment2__acbba__t10_s041,experiment2,ACBBA,10,t10_s041,41,d40b972c238f54902e88f7eaebd420e3aeccdcd8def572416cd114387b22bb1b,completed,2026-08-31T21:13:45+00:00,0.06983619998209178,4,unsupported,,,,2,,,43,0.6634,663400,0.3865,386500,0.5102,510200.0,15.2708,15270800,03,2,13
experiment2__acbba__t10_s042,experiment2,ACBBA,10,t10_s042,42,fc55955822d3e922219144ee44c10ae8becd60e90f0773f0c82afa530eb91fe3,completed,2026-08-31T21:13:45+00:00,0.04447400011122227,6,unsupported,,,,2,,,7,0.4095,409500,0.2703,270300,0.4095,409500.0,1.973,1973000,00,2,22
experiment2__acbba__t10_s042,experiment2,ACBBA,10,t10_s042,42,fc55955822d3e922219144ee44c10ae8becd60e90f0773f0c82afa530eb91fe3,completed,2026-08-31T21:13:45+00:00,0.04447400011122227,6,unsupported,,,,2,,,22,0.4546,454600,0.2965,296500.0,0.4354,435400.0,6.4769,6476900,01,3,19
experiment2__acbba__t10_s042,experiment2,ACBBA,10,t10_s042,42,fc55955822d3e922219144ee44c10ae8becd60e90f0773f0c82afa530eb91fe3,completed,2026-08-31T21:13:45+00:00,0.04447400011122227,6,unsupported,,,,2,,,11,0.556,556000,0.3452,345200,0.556,556000.0,3.7938,3793800,02,4,22
experiment2__acbba__t10_s042,experiment2,ACBBA,10,t10_s042,42,fc55955822d3e922219144ee44c10ae8becd60e90f0773f0c82afa530eb91fe3,completed,2026-08-31T21:13:45+00:00,0.04447400011122227,6,unsupported,,,,2,,,20,0.5298,529800,0.2911,291100.0,0.3969,396900.0,5.8747,5874700,03,1,19
experiment2__acbba__t10_s043,experiment2,ACBBA,10,t10_s043,43,d078d8f7f143e8eacde9d5015683958d48f0d78c4150fce93c8d93e35286f34b,completed,2026-08-31T21:13:45+00:00,0.043695899890735745,7,unsupported,,,,2,,,14,0.5503,550300,0.2321,232100.0,0.5503,550300.0,3.8959,3895900,00,3,22
experiment2__acbba__t10_s043,experiment2,ACBBA,10,t10_s043,43,d078d8f7f143e8eacde9d5015683958d48f0d78c4150fce93c8d93e35286f34b,completed,2026-08-31T21:13:45+00:00,0.043695899890735745,7,unsupported,,,,2,,,27,0.4845,484500,0.2186,218600,0.4461,446100.0,6.4508,6450800,01,1,17
experiment2__acbba__t10_s043,experiment2,ACBBA,10,t10_s043,43,d078d8f7f143e8eacde9d5015683958d48f0d78c4150fce93c8d93e35286f34b,completed,2026-08-31T21:13:45+00:00,0.043695899890735745,7,unsupported,,,,2,,,9,0.641,641000,0.2564,256400,0.641,641000.0,3.0426,3042600,02,5,23
experiment2__acbba__t10_s043,experiment2,ACBBA,10,t10_s043,43,d078d8f7f143e8eacde9d5015683958d48f0d78c4150fce93c8d93e35286f34b,completed,2026-08-31T21:13:45+00:00,0.043695899890735745,7,unsupported,,,,2,,,24,0.4386,438600,0.20395,203950.0,0.4125,412500.0,5.7433,5743300,03,1,18
experiment2__acbba__t10_s044,experiment2,ACBBA,10,t10_s044,44,2f00a7e53c7ae801e75953f06a37c30e108abe2247477bcde030213fa5049aaf,completed,2026-08-31T21:13:46+00:00,0.03184529999271035,5,unsupported,,,,2,,,23,0.3962,396200,0.1742,174200,0.3571,357100.0,4.6556,4655600,00,2,16
experiment2__acbba__t10_s044,experiment2,ACBBA,10,t10_s044,44,2f00a7e53c7ae801e75953f06a37c30e108abe2247477bcde030213fa5049aaf,completed,2026-08-31T21:13:46+00:00,0.03184529999271035,5,unsupported,,,,2,,,12,0.3473,347300,0.218,218000.0,0.3473,347300.0,2.9474,2947400,01,3,21
experiment2__acbba__t10_s044,experiment2,ACBBA,10,t10_s044,44,2f00a7e53c7ae801e75953f06a37c30e108abe2247477bcde030213fa5049aaf,completed,2026-08-31T21:13:46+00:00,0.03184529999271035,5,unsupported,,,,2,,,17,0.3412,341200,0.1962,196200,0.3412,341200.0,3.8535,3853500,02,3,18
